rank,Title,avg_rating,review_count,positive_reviews,positive_pct,review_pct,weighted_score
1834,Mr. Popper's Penguins,4.66,53,52,98.11,0.0049,8.036
1835,The secret adversary,4.21,81,65,80.25,0.0075,8.034
1836,"Seize the Night (Dark-Hunter, Book 7)",4.431,65,53,81.54,0.006,8.033
1837,The Mystery of Capital: Why Capitalism Triumphs in the West and Fails Everywhere Else,4.244,78,64,82.05,0.0072,8.029
1838,Smart Couples Finish Rich,4.552,58,52,89.66,0.0054,8.027
1839,Glory in Death,4.46,63,53,84.13,0.0058,8.026
1840,Wyrd Sisters (Discworld Novels),4.46,63,55,87.3,0.0058,8.026
1841,The Memoirs of Cleopatra: A Novel,4.181,83,63,75.9,0.0077,8.023
1842,CADDIE WOODLAWN,4.409,66,57,86.36,0.0061,8.023
1843,"The Jefferson Bible being the life and morals of Jesus of Nazareth""",4.362,69,62,89.86,0.0064,8.022
1844,The History of Tom Jones,4.362,69,59,85.51,0.0064,8.022
1845,The life & morals of Jesus Christ of Nazareth,4.362,69,62,89.86,0.0064,8.022
1846,The Jefferson Bible: With the Annotated Commentaries on Religion of Thomas Jefferson,4.362,69,62,89.86,0.0064,8.022
1847,The Jefferson Bible: The Life and Morals of Jesus of Nazareth,4.362,69,62,89.86,0.0064,8.022
1848,Glory Road,3.944,108,80,74.07,0.01,8.021
1849,Skeleton Key,4.63,54,51,94.44,0.005,8.02
1850,"To Sir, with love (A Pyramid Book)",4.72,50,44,88.0,0.0046,8.019
1851,"Prescription for Nutritional Healing: A Practical A-Z Reference to Drug-Free Remedies Using Vitamins, Minerals, Herbs & Food Supplements",4.72,50,47,94.0,0.0046,8.019
1852,"Sit, walk, stand",4.72,50,48,96.0,0.0046,8.019
1853,S is for Silence,3.725,142,97,68.31,0.0131,8.018
1854,S Is For Silence,3.725,142,97,68.31,0.0131,8.018
1855,Time and Chance,4.263,76,62,81.58,0.007,8.018
1856,S is for Silence (Kinsey Millhone Mysteries),3.725,142,97,68.31,0.0131,8.018
1857,Executive Power,3.911,112,82,73.21,0.0104,8.014
1858,Key of Light (Key Trilogy),4.343,70,55,78.57,0.0065,8.013
1859,Lord Jim,4.343,70,59,84.29,0.0065,8.013
1860,"Key of Light (Key Trilogy, 1)",4.343,70,55,78.57,0.0065,8.013
1861,Star Wars Episode II,4.153,85,64,75.29,0.0079,8.013
1862,Kushiel's Chosen (Kushiel's Legacy),4.561,57,52,91.23,0.0053,8.009
1863,The sign of four,4.561,57,51,89.47,0.0053,8.009
1864,O Pioneers! (Lrs Large Print Heritage Series),4.231,78,61,78.21,0.0072,8.005
1865,Forever Amber (The Greates Historical Novels),4.415,65,55,84.62,0.006,8.005
1866,O Pioneers! (G K Hall Large Print Perennial Bestseller Collection),4.231,78,61,78.21,0.0072,8.005
1867,O Pioneers! (Penguin Classics),4.231,78,61,78.21,0.0072,8.005
1868,The cost of discipleship,4.686,51,48,94.12,0.0047,8.002
1869,"The cost of discipleship,",4.686,51,48,94.12,0.0047,8.002
1870,Summer Sisters : A Novel,3.797,128,85,66.41,0.0118,8.001
1871,Winter Solstice,4.215,79,63,79.75,0.0073,7.999
1872,War Horse,4.444,63,55,87.3,0.0058,7.997
1873,Eaters Of The Dead,3.902,112,84,75.0,0.0104,7.996
1874,"Lord Jim,: A tale (The works of Joseph Conrad. The uniform ed)",4.348,69,58,84.06,0.0064,7.995
1875,Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them (P.S.),4.348,69,58,84.06,0.0064,7.995
1876,Lord Jim: A tale (A Heron Books collection),4.348,69,58,84.06,0.0064,7.995
1877,A Room Of One's Own (Turtleback School & Library Binding Edition),4.394,66,57,86.36,0.0061,7.995
1878,"Out of Control (Troubleshooters, Book 4)",4.2,80,62,77.5,0.0074,7.993
1879,Ceremony,4.2,80,64,80.0,0.0074,7.993
1880,Finnegans Wake,3.43,214,128,59.81,0.0198,7.993
1881,Finnegan's Wake,3.43,214,128,59.81,0.0198,7.993
1882,The sovereignty of God,4.475,61,51,83.61,0.0056,7.99
1883,The Sovereignty of God,4.475,61,51,83.61,0.0056,7.99
1884,GEEK LOVE.,4.141,85,67,78.82,0.0079,7.99
1885,Collected Stories of William Faulkner,4.611,54,51,94.44,0.005,7.988
1886,O pioneers!,4.234,77,60,77.92,0.0071,7.987
1887,Blinded by the Right: The Conscience of an Ex-Conservative,4.077,91,74,81.32,0.0084,7.987
1888,Northwest Passage,4.654,52,50,96.15,0.0048,7.986
1889,The Zimmerman Telegram (Folio Society in Slipcase),4.654,52,49,94.23,0.0048,7.986
1890,The Zimmermann Telegram,4.654,52,49,94.23,0.0048,7.986
1891,Growth of the Soil,4.654,52,48,92.31,0.0048,7.986
1892,Northwest passage,4.654,52,50,96.15,0.0048,7.986
1893,The Zimmermann telegram,4.654,52,49,94.23,0.0048,7.986
1894,"God Bless You, Mr. Rosewater, or Pearls Before Swine",4.128,86,65,75.58,0.008,7.985
1895,"God Bless You, Mr. Rosewater",4.128,86,65,75.58,0.008,7.985
1896,"God bless you, Mr. Rosewater;: Or, Pearls before swine (A Dell book)",4.128,86,65,75.58,0.008,7.985
1897,"God Bless You, Mr. Rosewater : Or Pearls Before Swine",4.128,86,65,75.58,0.008,7.985
1898,"GOD BLESS YOU, MR. ROSEWATER, or Pearls Before Swine",4.128,86,65,75.58,0.008,7.985
1899,With No One As Witness (Thomas Lynley and Barbara Havers Novels),4.065,92,73,79.35,0.0085,7.983
1900,The Black Dahlia,4.218,78,64,82.05,0.0072,7.981
1901,Maisie Dobbs,3.99,100,72,72.0,0.0092,7.98
1902,The Pleasure of My Company,4.054,93,73,78.49,0.0086,7.98
1903,O is for Outlaw,4.157,83,66,79.52,0.0077,7.977
1904,Mayday,4.043,94,72,76.6,0.0087,7.976
1905,FALLING LEAVES RETURN TO THEIR ROOTS. The True Story of an Unwanted Chinese Daughter.,4.203,79,62,78.48,0.0073,7.975
1906,When He Was Wicked (Bridgerton Family Series),4.253,75,59,78.67,0.0069,7.975
1907,The Cossacks: The death of Ivan Ilyich; Happy Ever After (The Penguin classics L109),4.623,53,50,94.34,0.0049,7.971
1908,The Dante Club,3.594,165,92,55.76,0.0153,7.97
1909,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",3.806,124,82,66.13,0.0115,7.969
1910,The Face of a Stranger,4.429,63,57,90.48,0.0058,7.969
1911,The House of the Seven Gables,3.934,106,74,69.81,0.0098,7.967
1912,Ship of Fools,3.925,107,75,70.09,0.0099,7.966
1913,Rules for Writers,4.517,58,52,89.66,0.0054,7.966
1914,The Pilot's Wife (Oprah's Book Club Selection Ser. ),3.429,210,109,51.9,0.0194,7.962
1915,The First World War,3.99,99,69,69.7,0.0092,7.962
1916,The Pilot's Wife,3.429,210,109,51.9,0.0194,7.962
1917,Touching the Void: The True Story of One Man's Miraculous Survival,4.314,70,60,85.71,0.0065,7.96
1918,A Cook's Tour: In Search of the Perfect Meal,4.159,82,64,78.05,0.0076,7.959
1919,Cooks Tour in Search of the Perfect Meal,4.159,82,64,78.05,0.0076,7.959
1920,Cooks Tour,4.159,82,64,78.05,0.0076,7.959
1921,Hidden Riches,4.406,64,58,90.62,0.0059,7.958
1922,Surprised by joy: The shape of my early life,4.257,74,60,81.08,0.0068,7.957
1923,All the President's men,4.68,50,46,92.0,0.0046,7.951
1924,Lilith,4.435,62,54,87.1,0.0057,7.95
1925,Q is for Quarry: A Kinsey Millhone Mystery,3.925,106,70,66.04,0.0098,7.948
1926,Secret Sanction,4.278,72,62,86.11,0.0067,7.945
1927,Analyzing newspaper editorials: Are the arguments consistent?,4.118,85,68,80.0,0.0079,7.945
1928,"Prodigal Son (Dean Koontz's Frankenstein, Book 1)",4.175,80,68,85.0,0.0074,7.945
1929,Better: A Surgeon's Notes on Performance,4.564,55,52,94.55,0.0051,7.942
1930,"Give Me a Break : How I Exposed Hucksters, Cheats, and Scam Artists and Became the Scourge of the Liberal Media...",4.043,92,72,78.26,0.0085,7.941
1931,The Last Jihad (Political Thrillers Series #1),4.16,81,62,76.54,0.0075,7.94
1932,N or M?,4.364,66,57,86.36,0.0061,7.94
1933,Dealing with dragons (The Enchanted Forest chronicles),4.413,63,56,88.89,0.0058,7.94
1934,1632 (The Assiti Shards),3.97,100,72,72.0,0.0092,7.94
1935,We Were the Mulvaneys (A William Abrahams Book),3.559,170,98,57.65,0.0157,7.938
1936,We Were the Mulvaneys,3.559,170,98,57.65,0.0157,7.938
1937,Fortunes Rocks,3.942,103,72,69.9,0.0095,7.934
1938,"The house of the seven gables;: A romance (Rinehart editions, no. 89)",3.924,105,73,69.52,0.0097,7.931
1939,"The house of the seven gables,: A romance,",3.924,105,73,69.52,0.0097,7.931
1940,"The house of the seven gables ;: A romance,",3.924,105,73,69.52,0.0097,7.931
1941,An Actor Prepares,4.536,56,48,85.71,0.0052,7.929
1942,An actor prepares,4.536,56,48,85.71,0.0052,7.929
1943,The House Of Seven Gables,3.907,107,74,69.16,0.0099,7.928
1944,Morality For Beautiful Girls: More from the No. 1 Ladies' Detective Agency,4.177,79,58,73.42,0.0073,7.927
1945,Open Season,3.98,98,65,66.33,0.0091,7.924
1946,Kane and Abel,4.369,65,54,83.08,0.006,7.921
1947,"Kiss and Tell (The Men of T-FLAC: The Wrights, Book 2)",4.419,62,53,85.48,0.0057,7.921
1948,Dragonsdawn (Dragonriders of Pern Series),4.211,76,62,81.58,0.007,7.919
1949,The Epic of Gilgamesh: An English Version With an Introduction,4.509,57,53,92.98,0.0053,7.917
1950,"Night Play (Dark-Hunter, Book 6)",4.304,69,60,86.96,0.0064,7.915
1951,No Man Knows My History: the Life of Joseph Smith the Mormon Prophet,3.932,103,75,72.82,0.0095,7.915
1952,Autobiography of a Yogi,4.304,69,55,79.71,0.0064,7.915
1953,The Universe in a Nutshell,4.195,77,63,81.82,0.0071,7.913
1954,The Crystal Cave: Book One of the Arthurian Saga,4.545,55,48,87.27,0.0051,7.911
1955,THE CRYSTAL CAVE,4.545,55,48,87.27,0.0051,7.911
1956,The crystal cave,4.545,55,48,87.27,0.0051,7.911
1957,The Crystal Cave,4.545,55,48,87.27,0.0051,7.911
1958,Call It Sleep,4.286,70,58,82.86,0.0065,7.908
1959,HORNBLOWER AND THE ATROPOS,4.483,58,54,93.1,0.0054,7.905
1960,The Epic of Gilgamesh (Classics (Prebound)),4.483,58,53,91.38,0.0054,7.905
1961,"A Kiss of Shadows (Meredith Gentry, Book 1)",3.733,131,82,62.6,0.0121,7.903
1962,Hide and Seek,3.807,119,74,62.18,0.011,7.901
1963,Soul on Ice,3.8,120,78,65.0,0.0111,7.901
1964,"Myths, Lies, and Downright Stupidity: Get Out the Shovel -- Why Everything You Know is Wrong",4.033,91,69,75.82,0.0084,7.901
1965,The Sigma Protocol,3.8,120,84,70.0,0.0111,7.901
1966,Howard's End,4.268,71,58,81.69,0.0066,7.9
1967,The Forgotten Man (SIGNED),4.213,75,63,84.0,0.0069,7.9
1968,The naked sun.,4.518,56,54,96.43,0.0052,7.898
1969,Garlic And Sapphires - Secret Life Of A Critic In Disguise,4.15,80,62,77.5,0.0074,7.898
1970,Commodore Hornblower,4.25,72,60,83.33,0.0067,7.894
1971,Che Guevara: A Revolutionary Life,4.354,65,55,84.62,0.006,7.893
1972,Blue Dahlia,4.0,94,67,71.28,0.0087,7.893
1973,The Tortilla Curtain,4.0,94,67,71.28,0.0087,7.893
1974,Ella Minnow Pea: A Novel in Letters,4.354,65,55,84.62,0.006,7.893
1975,"Evelina, or, A young lady's entrance into the world",4.556,54,51,94.44,0.005,7.892
1976,"Hyperspace: A Scientific Odyssey through Parallel Universes, Time Warps, and the Tenth Dimension",4.403,62,54,87.1,0.0057,7.892
1977,Gap Creek: The Story Of A Marriage (Oprah's Book Club),3.725,131,80,61.07,0.0121,7.887
1978,Blue Highways: A Journey into America,4.333,66,54,81.82,0.0061,7.885
1979,Blue Highways: A Journey Into America,4.333,66,54,81.82,0.0061,7.885
1980,Firehouse,4.64,50,48,96.0,0.0046,7.883
1981,Cunningham's Encyclopedia of Magical Herbs,4.64,50,44,88.0,0.0046,7.883
1982,Living a Life That Matters: Resolving the Conflict Between Conscience and Success,4.64,50,46,92.0,0.0046,7.883
1983,Garlic and Sapphires: The Secret Life of a Critic in Disguise,4.152,79,61,77.22,0.0073,7.879
1984,Evelina (Bedford Cultural Editions),4.527,55,51,92.73,0.0051,7.879
1985,"Evelina, (Everyman's library)",4.527,55,51,92.73,0.0051,7.879
1986,"Evelina, or, The history of a young lady's entrance into the world",4.527,55,51,92.73,0.0051,7.879
1987,Hell House,3.931,101,65,64.36,0.0093,7.878
1988,A Simple Plan,4.138,80,62,77.5,0.0074,7.874
1989,Everything Is Illuminated : A Novel,3.59,156,92,58.97,0.0144,7.873
1990,Equal Rites,3.989,94,72,76.6,0.0087,7.872
1991,Red Lily (In the Garden),4.169,77,60,77.92,0.0071,7.864
1992,Red Lily (In the Garden Series),4.169,77,60,77.92,0.0071,7.864
1993,Gettysburg: A Novel of the Civil War,4.441,59,53,89.83,0.0055,7.864
1994,Unfit for Command: Swift Boat Veterans Speak Out Against John Kerry,3.199,287,158,55.05,0.0265,7.862
1995,Rainbow Six,3.617,149,89,59.73,0.0138,7.861
1996,April Morning,3.912,102,72,70.59,0.0094,7.857
1997,"Claudius, the god and his wife Messalina",4.257,70,58,82.86,0.0065,7.855
1998,A Journal of the Plague Year,4.257,70,60,85.71,0.0065,7.855
1999,Arthur & George (Sound Library),4.257,70,58,82.86,0.0065,7.855
2000,Leviathan,3.979,94,67,71.28,0.0087,7.851
2001,A Death In The Family,4.125,80,62,77.5,0.0074,7.85
2002,Death in the Family,4.125,80,62,77.5,0.0074,7.85
2003,"Nicolae: Left Behind, Volume 3",3.83,112,79,70.54,0.0104,7.849
2004,"The Ruins of Gorlan (Ranger's Apprentice, Book 1)",4.299,67,56,83.58,0.0062,7.849
2005,A Hat Full of Sky The Continuing Adventures of Tiffany Aching and the Wee Free Men,4.62,50,47,94.0,0.0046,7.849
2006,Death on the Nile,4.62,50,47,94.0,0.0046,7.849
2007,GAUDY NIGHT (A LORD PETER WIMSEY MYSTERY),4.299,67,55,82.09,0.0062,7.849
2008,The Long Dark Tea-Time of the Soul,3.958,96,72,75.0,0.0089,7.846
2009,"The Tenant of Wildfell Hall, [Oxford World's Classics 67]",4.393,61,55,90.16,0.0056,7.844
2010,The Tenant of Wildfell Hall Set,4.393,61,55,90.16,0.0056,7.844
2011,The Paradox of Choice: Why More Is Less,4.222,72,62,86.11,0.0067,7.842
2012,The Pale Horseman (The Saxon Chronicles Series #2),4.547,53,50,94.34,0.0049,7.841
2013,The High Window,4.156,77,65,84.42,0.0071,7.84
2014,"Dumbing Us Down: The Hidden Curriculum of Compulsory Schooling, 10th Anniversary Edition",4.371,62,51,82.26,0.0057,7.834
2015,Airframe,3.773,119,77,64.71,0.011,7.831
2016,Villette,4.243,70,58,82.86,0.0065,7.828
2017,The Periodic Table,4.519,54,48,88.89,0.005,7.828
2018,Seven Types of Ambiguity,4.173,75,55,73.33,0.0069,7.825
2019,Fairy tales every child should know,4.173,75,57,76.0,0.0069,7.825
2020,A Soldier of the Great War,4.4,60,51,85.0,0.0055,7.824
2021,Rabbit Hill,4.4,60,54,90.0,0.0055,7.824
2022,Half of a Yellow Sun,4.558,52,47,90.38,0.0048,7.821
2023,Sin City Volume 1: The Hard Goodbye (3rd Edition),4.558,52,49,94.23,0.0048,7.821
2024,The Everlasting Man,3.643,140,88,62.86,0.0129,7.818
2025,Fire From Heaven,4.491,55,47,85.45,0.0051,7.816
2026,Running Man,4.208,72,58,80.56,0.0067,7.816
2027,The running man,4.208,72,58,80.56,0.0067,7.816
2028,Mary Barton: A Tale of Manchester Life,4.208,72,60,83.33,0.0067,7.816
2029,The Innocents Abroad Or The New Pilgrim's Progress,4.6,50,46,92.0,0.0046,7.815
2030,The Moving Finger,4.265,68,52,76.47,0.0063,7.815
2031,"The innocents abroad;: Or, The new pilgrim's progress ; being some account of the steamship Quaker City's pleasure excursion to Europe and the Holy Land,",4.6,50,46,92.0,0.0046,7.815
2032,The Innocents Abroad,4.6,50,46,92.0,0.0046,7.815
2033,Double Star,4.128,78,58,74.36,0.0072,7.811
2034,Invisible (Ivy Malone Mystery Series #1),3.938,96,70,72.92,0.0089,7.805
2035,"The Night Before Christmas, The (Wee Books for Wee Folk)",4.464,56,47,83.93,0.0052,7.804
2036,"Twas the night before Christmas;: A visit from St. Nicholas,",4.464,56,47,83.93,0.0052,7.804
2037,A visit from Santa Claus,4.464,56,47,83.93,0.0052,7.804
2038,Mortal Fear (Mississippi),4.229,70,56,80.0,0.0065,7.802
2039,Fairy Tales Every Child Should Know,4.16,75,56,74.67,0.0069,7.8
2040,"A Common Life (The Mitford Years, Book 6)",3.726,124,80,64.52,0.0115,7.8
2041,The Eustace Diamonds,4.5,54,48,88.89,0.005,7.796
2042,Life Among the Savages,4.5,54,48,88.89,0.005,7.796
2043,Now Wait for Last Year,4.5,54,51,94.44,0.005,7.796
2044,"Tortilla flat, (The Modern library of the world's best books [216.1])",4.269,67,58,86.57,0.0062,7.795
2045,Northern Lights,3.989,90,66,73.33,0.0083,7.795
2046,Silent Spring,3.804,112,80,71.43,0.0104,7.794
2047,Home Comforts : The Art and Science of Keeping House,4.439,57,50,87.72,0.0053,7.794
2048,Falling Angels,4.06,83,68,81.93,0.0077,7.792
2049,Changing Faces,4.312,64,60,93.75,0.0059,7.789
2050,The Virginian,4.538,52,48,92.31,0.0048,7.788
2051,STOLEN LIVES,3.937,95,66,69.47,0.0088,7.786
2052,Abraham Lincoln,4.473,55,48,87.27,0.0051,7.784
2053,"The Tower Treasure (Hardy Boys, Book 1)",4.414,58,50,86.21,0.0054,7.783
2054,Little Men (Large Print),4.232,69,54,78.26,0.0064,7.782
2055,"Don't Make Me Think: A Common Sense Approach to Web Usability, 2nd Edition",4.58,50,46,92.0,0.0046,7.781
2056,Sister Carrie (The Dollar library of American fiction),3.754,118,82,69.49,0.0109,7.778
2057,The Tale of the Body Thief,3.848,105,74,70.48,0.0097,7.777
2058,Blue Smoke,3.989,89,64,71.91,0.0082,7.776
2059,"Exodus,: A novel of Israel",4.39,59,51,86.44,0.0055,7.774
2060,Angels in the Gloom (World War One Series),4.273,66,54,81.82,0.0061,7.774
2061,Exodus (Turtleback School & Library Binding Edition),4.39,59,51,86.44,0.0055,7.774
2062,"Two years before the mast;: A personal narrative of life at sea,",4.446,56,49,87.5,0.0052,7.773
2063,"Two years before the mast: A personal narrative of life at sea,",4.446,56,49,87.5,0.0052,7.773
2064,Two Years Before The Mast-A Personal Narrative of Life at Sea,4.446,56,49,87.5,0.0052,7.773
2065,Key of Knowledge (Key Trilogy 2),4.446,56,50,89.29,0.0052,7.773
2066,Key of Knowledge,4.446,56,50,89.29,0.0052,7.773
2067,Key of Knowledge (Key Trilogy),4.446,56,50,89.29,0.0052,7.773
2068,"Two years before the mast: A personal narrative : ""Housed on the wild sea, with wild usages."" (The collection of biography and autobiography)",4.446,56,49,87.5,0.0052,7.773
2069,The interpretation of dreams,3.388,196,112,57.14,0.0181,7.766
2070,True History of the Kelly Gang,4.181,72,58,80.56,0.0067,7.765
2071,Stuka pilot,4.481,54,44,81.48,0.005,7.764
2072,The meditations;,4.481,54,47,87.04,0.005,7.764
2073,Meditations (Little blue book),4.481,54,47,87.04,0.005,7.764
2074,Tai-Pan,4.421,57,49,85.96,0.0053,7.763
2075,The English Patient,3.907,97,68,70.1,0.009,7.763
2076,TAI-PAN,4.421,57,49,85.96,0.0053,7.763
2077,The Street Lawyer,3.468,173,86,49.71,0.016,7.762
2078,The Last of the Mohicans (Lightyear Press Limited Edition),4.089,79,60,75.95,0.0073,7.759
2079,Tale of the Body Thief,3.83,106,74,69.81,0.0098,7.757
2080,The magus (A Dell book),4.277,65,49,75.38,0.006,7.754
2081,The Meditations of Marcus Aurelius,4.455,55,47,85.45,0.0051,7.753
2082,Satanic Verses,3.956,91,63,69.23,0.0084,7.75
2083,"Pretties (Uglies Trilogy, Book 2)",4.133,75,62,82.67,0.0069,7.75
2084,Fer-De-Lance,4.323,62,56,90.32,0.0057,7.748
2085,They Came to Baghdad,4.323,62,54,87.1,0.0057,7.748
2086,Princess: A True Story Of Life Behind The Veil In Saudi Arabia (Turtleback School & Library Binding Edition),4.258,66,50,75.76,0.0061,7.747
2087,Crazy For You,4.118,76,61,80.26,0.007,7.746
2088,Crazy for You,4.118,76,61,80.26,0.007,7.746
2089,Marine sniper: 93 confirmed kills,4.491,53,47,88.68,0.0049,7.743
2090,Prince of Fire,4.302,63,54,85.71,0.0058,7.74
2091,Under the Black Flag: The Romance and the Reality of Life Among the Pirates,4.302,63,52,82.54,0.0058,7.74
2092,FOUCAULTS PENDULUM,3.575,146,83,56.85,0.0135,7.738
2093,Shadow of the Hegemon,3.821,106,71,66.98,0.0098,7.738
2094,The Hard-boiled Wonderland and the End of the World,4.221,68,56,82.35,0.0063,7.734
2095,Rubaiyat of Omar Khayyam,4.529,51,43,84.31,0.0047,7.734
2096,"Prize Winner of Defiance, Ohio: How My Mother Raised 10 Kids on 25 Words or Less",4.529,51,45,88.24,0.0047,7.734
2097,Jemima J - A Novel About Ugly Ducklings And Swans,3.506,160,89,55.62,0.0148,7.728
2098,"Not a Penny More, Not a Penny Less",4.262,65,56,86.15,0.006,7.726
2099,"Dragons of the Dwarven Depths: The Lost Chronicles, Volume I (Lost Chronicles Trilogy)",3.6,140,72,51.43,0.0129,7.726
2100,Looking Backward,3.403,186,96,51.61,0.0172,7.724
2101,"A Caress of Twilight (Meredith Gentry, Book 2)",3.896,96,67,69.79,0.0089,7.723
2102,A Caress of Twilight,3.896,96,67,69.79,0.0089,7.723
2103,Sharpe's Triumph (Richard Sharpe's Adventure Series #2),4.5,52,49,94.23,0.0048,7.722
2104,Journey to the End of the Night,4.5,52,46,88.46,0.0048,7.722
2105,"Sharpe's Triumph: Richard Sharpe and the Battle of Assaye, September 1803 (Richard Sharpe's Adventure Series #2)",4.5,52,49,94.23,0.0048,7.722
